Date,Temple,Day_Of_Week,Month,Year,Is_Weekend,Is_Holiday,Festival,Temperature,Rainfall,Footfall
2023-08-16,Dwarka,2,8,2023,0,0,None,28.1,0.0,22149
2023-08-16,Ambaji,2,8,2023,0,0,None,30.7,15.2,36915
2023-08-16,Pavagadh,2,8,2023,0,0,None,30.6,0.0,18233
2023-08-17,Somnath,3,8,2023,0,0,None,28.1,5.6,24048
2023-08-17,Dwarka,3,8,2023,0,0,None,27.1,0.0,23795
2023-08-17,Ambaji,3,8,2023,0,0,None,26.5,3.9,35062
2023-08-17,Pavagadh,3,8,2023,0,0,None,30.7,15.2,18597
2023-08-18,Somnath,4,8,2023,0,0,None,31.8,0.0,27247
2023-08-18,Dwarka,4,8,2023,0,0,None,26.6,2.7,22441
2023-08-18,Ambaji,4,8,2023,0,0,None,27.4,0.0,36008
2023-08-18,Pavagadh,4,8,2023,0,0,None,29.4,0.0,20001
2023-08-19,Somnath,5,8,2023,1,0,None,27.6,0.0,38039
2023-08-19,Dwarka,5,8,2023,1,0,None,29.8,0.0,33931
2023-08-19,Ambaji,5,8,2023,1,0,None,27.0,3.6,45466
2023-08-19,Pavagadh,5,8,2023,1,0,None,27.3,5.8,28180
2023-08-20,Somnath,6,8,2023,1,0,None,27.3,0.2,35641
2023-08-20,Dwarka,6,8,2023,1,0,None,31.0,0.0,28229
2023-08-20,Ambaji,6,8,2023,1,0,None,26.6,0.0,55402
2023-08-20,Pavagadh,6,8,2023,1,0,None,27.7,1.6,27792
2023-08-21,Somnath,0,8,2023,0,0,None,28.9,0.0,26261
2023-08-21,Dwarka,0,8,2023,0,0,None,26.3,23.2,18496
2023-08-21,Ambaji,0,8,2023,0,0,None,26.9,0.0,36913
2023-08-21,Pavagadh,0,8,2023,0,0,None,31.3,4.8,18606
2023-08-22,Somnath,1,8,2023,0,0,None,31.6,1.9,23463
2023-08-22,Dwarka,1,8,2023,0,0,None,30.6,0.0,23368
2023-08-22,Ambaji,1,8,2023,0,0,None,29.4,0.0,31981
2023-08-22,Pavagadh,1,8,2023,0,0,None,31.2,9.1,18510
2023-08-23,Somnath,2,8,2023,0,0,None,26.2,2.9,24916
2023-08-23,Dwarka,2,8,2023,0,0,None,26.9,31.4,20246
2023-08-23,Ambaji,2,8,2023,0,0,None,30.1,0.0,37350
2023-08-23,Pavagadh,2,8,2023,0,0,None,30.0,2.6,18949
2023-08-24,Somnath,3,8,2023,0,0,None,31.0,0.0,24778
2023-08-24,Dwarka,3,8,2023,0,0,None,26.2,19.6,22054
2023-08-24,Ambaji,3,8,2023,0,0,None,28.6,14.0,38264
2023-08-24,Pavagadh,3,8,2023,0,0,None,31.4,9.8,19317
2023-08-25,Somnath,4,8,2023,0,0,None,29.1,0.0,23500
2023-08-25,Dwarka,4,8,2023,0,0,None,30.7,72.4,15527
2023-08-25,Ambaji,4,8,2023,0,0,None,30.1,0.0,35575
2023-08-25,Pavagadh,4,8,2023,0,0,None,31.8,8.1,21641
2023-08-26,Somnath,5,8,2023,1,0,None,29.2,19.0,34220
2023-08-26,Dwarka,5,8,2023,1,0,None,27.8,1.1,30671
2023-08-26,Ambaji,5,8,2023,1,0,None,27.2,0.0,52965
2023-08-26,Pavagadh,5,8,2023,1,0,None,28.3,0.0,27829
2023-08-27,Somnath,6,8,2023,1,0,None,30.9,29.5,27799
2023-08-27,Dwarka,6,8,2023,1,0,None,31.6,0.0,30832
2023-08-27,Ambaji,6,8,2023,1,0,None,31.7,10.4,48777
2023-08-27,Pavagadh,6,8,2023,1,0,None,27.7,0.0,28226
2023-08-28,Somnath,0,8,2023,0,0,None,29.8,3.9,26431
2023-08-28,Dwarka,0,8,2023,0,0,None,30.8,7.4,20883
2023-08-28,Ambaji,0,8,2023,0,0,None,30.5,0.0,32946
2023-08-28,Pavagadh,0,8,2023,0,0,None,30.8,0.0,18236
2023-08-29,Somnath,1,8,2023,0,0,None,30.6,0.0,27457
2023-08-29,Dwarka,1,8,2023,0,0,None,27.4,50.8,16786
2023-08-29,Ambaji,1,8,2023,0,0,None,29.0,0.0,33815
2023-08-29,Pavagadh,1,8,2023,0,0,None,31.6,15.7,19983
2023-08-30,Somnath,2,8,2023,0,0,None,27.6,47.0,20573
2023-08-30,Dwarka,2,8,2023,0,0,None,30.7,18.8,20526
2023-08-30,Ambaji,2,8,2023,0,0,None,30.4,26.8,20594
2023-08-30,Pavagadh,2,8,2023,0,0,None,28.2,35.2,10297
2023-08-31,Somnath,3,8,2023,0,0,None,27.4,0.0,25429
2023-08-31,Dwarka,3,8,2023,0,0,None,26.9,0.0,24163
2023-08-31,Ambaji,3,8,2023,0,0,None,29.6,5.2,32144
2023-08-31,Pavagadh,3,8,2023,0,0,None,27.4,21.0,13375
2023-09-01,Somnath,4,9,2023,0,0,None,26.8,0.0,25408
2023-09-01,Dwarka,4,9,2023,0,0,None,28.8,0.1,20098
2023-09-01,Ambaji,4,9,2023,0,0,None,29.2,11.8,33979
2023-09-01,Pavagadh,4,9,2023,0,0,None,31.4,0.0,21919
2023-09-02,Somnath,5,9,2023,1,0,None,31.4,0.0,39349
2023-09-02,Dwarka,5,9,2023,1,0,None,29.9,0.0,30246
2023-09-02,Ambaji,5,9,2023,1,0,None,31.6,3.1,51224
2023-09-02,Pavagadh,5,9,2023,1,0,None,30.6,3.7,31332
2023-09-03,Somnath,6,9,2023,1,0,None,27.6,0.0,32954
2023-09-03,Dwarka,6,9,2023,1,0,None,31.2,0.0,27372
2023-09-03,Ambaji,6,9,2023,1,0,None,27.1,0.0,51307
2023-09-03,Pavagadh,6,9,2023,1,0,None,27.8,34.1,16471
2023-09-04,Somnath,0,9,2023,0,0,None,27.3,6.6,25771
2023-09-04,Dwarka,0,9,2023,0,0,None,30.9,2.1,21763
2023-09-04,Ambaji,0,9,2023,0,0,None,26.8,13.4,38193
2023-09-04,Pavagadh,0,9,2023,0,0,None,31.0,0.0,20908
2023-09-05,Somnath,1,9,2023,0,0,None,31.4,0.0,25634
2023-09-05,Dwarka,1,9,2023,0,0,None,28.2,9.3,23869
2023-09-05,Ambaji,1,9,2023,0,0,None,29.5,15.7,34758
2023-09-05,Pavagadh,1,9,2023,0,0,None,31.6,18.7,20726
2023-09-06,Somnath,2,9,2023,0,0,None,31.9,30.8,17392
2023-09-06,Dwarka,2,9,2023,0,0,None,28.1,0.0,21775
2023-09-06,Ambaji,2,9,2023,0,0,None,27.2,12.5,35171
2023-09-06,Pavagadh,2,9,2023,0,0,None,26.5,0.0,20369
2023-09-07,Somnath,3,9,2023,0,0,None,27.6,0.0,24089
2023-09-07,Dwarka,3,9,2023,0,0,Janmashtami,29.0,31.9,186933
2023-09-07,Ambaji,3,9,2023,0,0,None,27.3,2.9,37180
2023-09-07,Pavagadh,3,9,2023,0,0,None,28.5,0.0,19822
2023-09-08,Somnath,4,9,2023,0,0,None,31.4,19.6,25760
2023-09-08,Dwarka,4,9,2023,0,0,None,29.9,0.2,22832
2023-09-08,Ambaji,4,9,2023,0,0,None,31.0,8.7,32638
2023-09-08,Pavagadh,4,9,2023,0,0,None,29.7,0.0,20666
2023-09-09,Somnath,5,9,2023,1,0,None,27.9,23.7,26031
2023-09-09,Dwarka,5,9,2023,1,0,None,27.5,0.0,28849
2023-09-09,Ambaji,5,9,2023,1,0,None,27.5,0.0,52211
2023-09-09,Pavagadh,5,9,2023,1,0,None,28.8,3.6,29428
2023-09-10,Somnath,6,9,2023,1,0,None,29.7,0.0,33643
2023-09-10,Dwarka,6,9,2023,1,0,None,27.7,3.8,31401
2023-09-10,Ambaji,6,9,2023,1,0,None,26.4,2.4,51040
2023-09-10,Pavagadh,6,9,2023,1,0,None,31.5,0.0,28100
2023-09-11,Somnath,0,9,2023,0,0,None,27.6,8.1,25045
2023-09-11,Dwarka,0,9,2023,0,0,None,26.3,0.0,20055
2023-09-11,Ambaji,0,9,2023,0,0,None,27.1,0.0,32588
2023-09-11,Pavagadh,0,9,2023,0,0,None,26.6,1.0,19005
2023-09-12,Somnath,1,9,2023,0,0,None,27.6,8.7,24868
2023-09-12,Dwarka,1,9,2023,0,0,None,29.7,2.2,23667
2023-09-12,Ambaji,1,9,2023,0,0,None,29.8,48.7,19666
2023-09-12,Pavagadh,1,9,2023,0,0,None,31.8,62.5,9608
2023-09-13,Somnath,2,9,2023,0,0,None,29.9,0.3,26459
2023-09-13,Dwarka,2,9,2023,0,0,None,27.0,0.0,21673
2023-09-13,Ambaji,2,9,2023,0,0,None,31.2,11.3,33715
2023-09-13,Pavagadh,2,9,2023,0,0,None,29.9,3.8,18324
2023-09-14,Somnath,3,9,2023,0,0,None,26.3,20.0,23528
2023-09-14,Dwarka,3,9,2023,0,0,None,27.8,0.0,22612
2023-09-14,Ambaji,3,9,2023,0,0,None,31.5,0.0,31943
2023-09-14,Pavagadh,3,9,2023,0,0,None,31.7,39.0,11717
2023-09-15,Somnath,4,9,2023,0,0,None,30.3,0.0,25585
2023-09-15,Dwarka,4,9,2023,0,0,None,28.6,23.4,17542
2023-09-15,Ambaji,4,9,2023,0,0,None,29.2,14.2,36906
2023-09-15,Pavagadh,4,9,2023,0,0,None,31.6,44.1,13690
2023-09-16,Somnath,5,9,2023,1,0,None,31.3,0.0,33186
2023-09-16,Dwarka,5,9,2023,1,0,None,30.5,0.0,32940
2023-09-16,Ambaji,5,9,2023,1,0,None,30.2,2.5,48053
2023-09-16,Pavagadh,5,9,2023,1,0,None,27.5,0.0,29636
2023-09-17,Somnath,6,9,2023,1,0,None,31.3,4.4,38035
2023-09-17,Dwarka,6,9,2023,1,0,None,29.2,16.9,30741
2023-09-17,Ambaji,6,9,2023,1,0,None,26.3,0.6,43743
2023-09-17,Pavagadh,6,9,2023,1,0,None,27.3,1.8,28187
2023-09-18,Somnath,0,9,2023,0,0,None,26.2,0.0,26572
2023-09-18,Dwarka,0,9,2023,0,0,None,26.8,15.4,21188
2023-09-18,Ambaji,0,9,2023,0,0,None,28.9,0.0,32465
2023-09-18,Pavagadh,0,9,2023,0,0,None,29.7,0.0,18229
2023-09-19,Somnath,1,9,2023,0,0,None,26.4,48.3,18648
2023-09-19,Dwarka,1,9,2023,0,0,None,26.6,0.7,21512
2023-09-19,Ambaji,1,9,2023,0,0,None,29.3,0.0,37228
2023-09-19,Pavagadh,1,9,2023,0,0,None,30.9,1.4,20412
2023-09-20,Somnath,2,9,2023,0,0,None,29.1,1.7,24969
2023-09-20,Dwarka,2,9,2023,0,0,None,26.9,1.0,23570
2023-09-20,Ambaji,2,9,2023,0,0,None,26.1,0.0,37540
2023-09-20,Pavagadh,2,9,2023,0,0,None,30.5,0.0,18215
2023-09-21,Somnath,3,9,2023,0,0,None,29.8,0.0,23133
2023-09-21,Dwarka,3,9,2023,0,0,None,29.5,8.6,23815
2023-09-21,Ambaji,3,9,2023,0,0,None,29.2,41.5,19922
2023-09-21,Pavagadh,3,9,2023,0,0,None,31.8,0.0,20708
2023-09-22,Somnath,4,9,2023,0,0,None,30.5,0.0,24802
2023-09-22,Dwarka,4,9,2023,0,0,None,27.6,19.7,22554
2023-09-22,Ambaji,4,9,2023,0,0,None,29.5,0.0,36923
2023-09-22,Pavagadh,4,9,2023,0,0,None,30.5,6.8,19055
2023-09-23,Somnath,5,9,2023,1,0,None,29.2,21.6,27122
2023-09-23,Dwarka,5,9,2023,1,0,None,26.3,0.0,33436
2023-09-23,Ambaji,5,9,2023,1,0,Bhadarvi Poonam,30.3,0.0,347536
2023-09-23,Pavagadh,5,9,2023,1,0,None,27.5,13.2,31371
2023-09-24,Somnath,6,9,2023,1,0,None,28.6,17.4,34605
2023-09-24,Dwarka,6,9,2023,1,0,None,27.8,8.8,31733
2023-09-24,Ambaji,6,9,2023,1,0,Bhadarvi Poonam,26.7,34.8,181436
2023-09-24,Pavagadh,6,9,2023,1,0,None,29.6,52.4,15461
2023-09-25,Somnath,0,9,2023,0,0,None,26.1,22.9,21423
2023-09-25,Dwarka,0,9,2023,0,0,None,29.9,0.0,23339
2023-09-25,Ambaji,0,9,2023,0,0,Bhadarvi Poonam,30.1,0.0,381151
2023-09-25,Pavagadh,0,9,2023,0,0,None,29.4,26.4,11014
2023-09-26,Somnath,1,9,2023,0,0,None,27.5,0.0,27375
2023-09-26,Dwarka,1,9,2023,0,0,None,30.8,0.0,22297
2023-09-26,Ambaji,1,9,2023,0,0,Bhadarvi Poonam,28.9,6.4,366849
2023-09-26,Pavagadh,1,9,2023,0,0,None,28.6,38.3,10980
2023-09-27,Somnath,2,9,2023,0,0,None,28.3,18.8,23980
2023-09-27,Dwarka,2,9,2023,0,0,None,30.4,0.0,21278
2023-09-27,Ambaji,2,9,2023,0,0,Bhadarvi Poonam,26.8,0.0,332766
2023-09-27,Pavagadh,2,9,2023,0,0,None,29.8,38.8,10767
2023-09-28,Somnath,3,9,2023,0,0,None,31.3,2.0,27178
2023-09-28,Dwarka,3,9,2023,0,0,None,27.3,11.5,20005
2023-09-28,Ambaji,3,9,2023,0,0,Bhadarvi Poonam,29.7,15.3,345681
2023-09-28,Pavagadh,3,9,2023,0,0,None,27.6,0.0,21780
2023-09-29,Somnath,4,9,2023,0,0,None,28.4,1.1,27315
2023-09-29,Dwarka,4,9,2023,0,0,None,30.6,0.0,22874
2023-09-29,Ambaji,4,9,2023,0,0,Bhadarvi Poonam,28.1,39.7,198037
2023-09-29,Pavagadh,4,9,2023,0,0,None,26.6,15.2,18400
2023-09-30,Somnath,5,9,2023,1,0,None,26.8,14.7,30312
2023-09-30,Dwarka,5,9,2023,1,0,None,31.8,0.0,28356
2023-09-30,Ambaji,5,9,2023,1,0,None,29.4,0.0,51538
2023-09-30,Pavagadh,5,9,2023,1,0,None,31.5,10.1,27607
2023-10-01,Somnath,6,10,2023,1,0,None,25.4,0.0,31753
2023-10-01,Dwarka,6,10,2023,1,0,None,18.1,0.0,30592
2023-10-01,Ambaji,6,10,2023,1,0,None,21.3,0.0,50761
2023-10-01,Pavagadh,6,10,2023,1,0,None,26.9,0.0,25613
2023-10-02,Somnath,0,10,2023,0,1,None,21.7,0.0,42754
2023-10-02,Dwarka,0,10,2023,0,1,None,24.4,0.0,35230
2023-10-02,Ambaji,0,10,2023,0,1,None,20.5,0.0,60519
2023-10-02,Pavagadh,0,10,2023,0,1,None,22.1,0.0,29546
2023-10-03,Somnath,1,10,2023,0,0,None,20.1,0.0,24959
2023-10-03,Dwarka,1,10,2023,0,0,None,23.5,0.0,22538
2023-10-03,Ambaji,1,10,2023,0,0,None,20.0,0.0,34389
2023-10-03,Pavagadh,1,10,2023,0,0,None,22.5,0.0,21400
2023-10-04,Somnath,2,10,2023,0,0,None,22.3,0.0,25569
2023-10-04,Dwarka,2,10,2023,0,0,None,24.1,0.0,23419
2023-10-04,Ambaji,2,10,2023,0,0,None,26.1,0.0,35950
2023-10-04,Pavagadh,2,10,2023,0,0,None,19.0,0.0,19919
2023-10-05,Somnath,3,10,2023,0,0,None,27.0,0.0,25846
2023-10-05,Dwarka,3,10,2023,0,0,None,19.6,0.0,21563
2023-10-05,Ambaji,3,10,2023,0,0,None,25.8,0.0,35274
2023-10-05,Pavagadh,3,10,2023,0,0,None,27.1,0.0,21409
2023-10-06,Somnath,4,10,2023,0,0,None,21.7,0.0,26526
2023-10-06,Dwarka,4,10,2023,0,0,None,26.5,0.0,23922
2023-10-06,Ambaji,4,10,2023,0,0,None,20.4,0.0,36336
2023-10-06,Pavagadh,4,10,2023,0,0,None,23.6,0.0,20737
2023-10-07,Somnath,5,10,2023,1,0,None,18.6,0.0,32173
2023-10-07,Dwarka,5,10,2023,1,0,None,25.2,0.0,32486
2023-10-07,Ambaji,5,10,2023,1,0,None,18.1,0.0,52798
2023-10-07,Pavagadh,5,10,2023,1,0,None,20.3,0.0,28537
2023-10-08,Somnath,6,10,2023,1,0,None,20.1,0.0,35266
2023-10-08,Dwarka,6,10,2023,1,0,None,27.3,0.0,33041
2023-10-08,Ambaji,6,10,2023,1,0,None,21.8,0.0,54537
2023-10-08,Pavagadh,6,10,2023,1,0,None,18.8,0.0,28979
2023-10-09,Somnath,0,10,2023,0,0,None,23.0,0.0,26031
2023-10-09,Dwarka,0,10,2023,0,0,None,22.7,0.0,23717
2023-10-09,Ambaji,0,10,2023,0,0,None,19.1,0.0,32507
2023-10-09,Pavagadh,0,10,2023,0,0,None,19.6,0.0,20499
2023-10-10,Somnath,1,10,2023,0,0,None,22.5,0.0,23160
2023-10-10,Dwarka,1,10,2023,0,0,None,22.9,0.0,21137
2023-10-10,Ambaji,1,10,2023,0,0,None,20.2,0.0,31683
2023-10-10,Pavagadh,1,10,2023,0,0,None,19.1,0.0,19376
2023-10-11,Somnath,2,10,2023,0,0,None,18.3,0.0,25180
2023-10-11,Dwarka,2,10,2023,0,0,None,22.3,0.0,23121
2023-10-11,Ambaji,2,10,2023,0,0,None,24.9,0.0,34165
2023-10-11,Pavagadh,2,10,2023,0,0,None,19.6,0.0,20398
2023-10-12,Somnath,3,10,2023,0,0,None,18.9,0.0,27017
2023-10-12,Dwarka,3,10,2023,0,0,None,22.5,0.0,22632
2023-10-12,Ambaji,3,10,2023,0,0,None,20.0,0.0,36186
2023-10-12,Pavagadh,3,10,2023,0,0,None,26.5,0.0,19537
2023-10-13,Somnath,4,10,2023,0,0,None,25.7,0.0,24888
2023-10-13,Dwarka,4,10,2023,0,0,None,18.0,0.0,20527
2023-10-13,Ambaji,4,10,2023,0,0,None,19.3,0.0,34159
2023-10-13,Pavagadh,4,10,2023,0,0,None,26.0,0.0,18195
2023-10-14,Somnath,5,10,2023,1,0,None,24.4,0.0,35831
2023-10-14,Dwarka,5,10,2023,1,0,None,18.9,0.0,26318
2023-10-14,Ambaji,5,10,2023,1,0,None,25.8,0.0,50776
2023-10-14,Pavagadh,5,10,2023,1,0,None,22.0,0.0,25359
2023-10-15,Somnath,6,10,2023,1,0,None,27.8,0.0,31722
2023-10-15,Dwarka,6,10,2023,1,0,None,19.2,0.0,29689
2023-10-15,Ambaji,6,10,2023,1,0,Navratri,27.1,0.0,156232
2023-10-15,Pavagadh,6,10,2023,1,0,Navratri,22.7,0.0,179446
2023-10-16,Somnath,0,10,2023,0,0,None,18.9,0.0,26544
2023-10-16,Dwarka,0,10,2023,0,0,None,24.6,0.0,21492
2023-10-16,Ambaji,0,10,2023,0,0,Navratri,25.6,0.0,231421
2023-10-16,Pavagadh,0,10,2023,0,0,Navratri,23.5,0.0,182970
2023-10-17,Somnath,1,10,2023,0,0,None,21.7,0.0,27124
2023-10-17,Dwarka,1,10,2023,0,0,None,25.2,0.0,22217
2023-10-17,Ambaji,1,10,2023,0,0,Navratri,21.4,0.0,172333
2023-10-17,Pavagadh,1,10,2023,0,0,Navratri,19.7,0.0,152551
2023-10-18,Somnath,2,10,2023,0,0,None,24.2,0.0,27416
2023-10-18,Dwarka,2,10,2023,0,0,None,24.7,0.0,23815
2023-10-18,Ambaji,2,10,2023,0,0,Navratri,26.3,0.0,196899
2023-10-18,Pavagadh,2,10,2023,0,0,Navratri,24.2,0.0,153349
2023-10-19,Somnath,3,10,2023,0,0,None,20.6,0.0,26748
2023-10-19,Dwarka,3,10,2023,0,0,None,24.9,0.0,21698
2023-10-19,Ambaji,3,10,2023,0,0,Navratri,20.0,0.0,156139
2023-10-19,Pavagadh,3,10,2023,0,0,Navratri,22.2,0.0,136999
2023-10-20,Somnath,4,10,2023,0,0,None,27.0,0.0,22765
2023-10-20,Dwarka,4,10,2023,0,0,None,18.8,0.0,21429
2023-10-20,Ambaji,4,10,2023,0,0,Navratri,25.2,0.0,225877
2023-10-20,Pavagadh,4,10,2023,0,0,Navratri,18.5,0.0,171831
2023-10-21,Somnath,5,10,2023,1,0,None,18.0,0.0,36050
2023-10-21,Dwarka,5,10,2023,1,0,None,18.9,0.0,34070
2023-10-21,Ambaji,5,10,2023,1,0,Navratri,26.4,0.0,174840
2023-10-21,Pavagadh,5,10,2023,1,0,Navratri,20.8,0.0,175308
2023-10-22,Somnath,6,10,2023,1,0,None,20.4,0.0,34548
2023-10-22,Dwarka,6,10,2023,1,0,None,26.9,0.0,30329
2023-10-22,Ambaji,6,10,2023,1,0,Navratri,21.2,2.0,158995
2023-10-22,Pavagadh,6,10,2023,1,0,Navratri,25.4,2.0,181588
2023-10-23,Somnath,0,10,2023,0,0,None,24.0,0.0,23588
2023-10-23,Dwarka,0,10,2023,0,0,None,24.7,0.0,21955
2023-10-23,Ambaji,0,10,2023,0,0,Navratri,20.6,0.0,172638
2023-10-23,Pavagadh,0,10,2023,0,0,Navratri,18.1,0.0,144221
2023-10-24,Somnath,1,10,2023,0,0,None,25.7,0.0,24849
2023-10-24,Dwarka,1,10,2023,0,0,None,24.4,0.0,19815
2023-10-24,Ambaji,1,10,2023,0,0,None,26.6,2.0,32352
2023-10-24,Pavagadh,1,10,2023,0,0,None,24.5,0.0,18196
2023-10-25,Somnath,2,10,2023,0,0,None,20.9,0.0,25762
2023-10-25,Dwarka,2,10,2023,0,0,None,22.5,0.0,21850
2023-10-25,Ambaji,2,10,2023,0,0,None,21.1,0.0,35475
2023-10-25,Pavagadh,2,10,2023,0,0,None,22.8,0.0,21743
2023-10-26,Somnath,3,10,2023,0,0,None,25.2,0.0,24684
2023-10-26,Dwarka,3,10,2023,0,0,None,20.9,2.0,21627
2023-10-26,Ambaji,3,10,2023,0,0,None,18.7,0.0,33749
2023-10-26,Pavagadh,3,10,2023,0,0,None,24.0,0.0,18143
2023-10-27,Somnath,4,10,2023,0,0,None,19.0,0.0,24241
2023-10-27,Dwarka,4,10,2023,0,0,None,26.3,0.0,19938
2023-10-27,Ambaji,4,10,2023,0,0,None,25.8,0.0,34946
2023-10-27,Pavagadh,4,10,2023,0,0,None,20.8,0.0,18035
2023-10-28,Somnath,5,10,2023,1,0,None,27.2,0.0,33657
2023-10-28,Dwarka,5,10,2023,1,0,None,18.3,2.0,30922
2023-10-28,Ambaji,5,10,2023,1,0,None,18.2,0.0,54578
2023-10-28,Pavagadh,5,10,2023,1,0,None,18.8,0.0,28615
2023-10-29,Somnath,6,10,2023,1,0,None,21.3,0.0,30476
2023-10-29,Dwarka,6,10,2023,1,0,None,24.8,0.0,29004
2023-10-29,Ambaji,6,10,2023,1,0,None,24.2,0.0,45859
2023-10-29,Pavagadh,6,10,2023,1,0,None,23.4,0.0,29973
2023-10-30,Somnath,0,10,2023,0,0,None,28.0,0.0,24892
2023-10-30,Dwarka,0,10,2023,0,0,None,25.8,0.0,24080
2023-10-30,Ambaji,0,10,2023,0,0,None,21.5,0.0,32992
2023-10-30,Pavagadh,0,10,2023,0,0,None,20.9,0.0,19717
2023-10-31,Somnath,1,10,2023,0,0,None,19.9,0.0,22811
2023-10-31,Dwarka,1,10,2023,0,0,None,26.3,0.0,21981
2023-10-31,Ambaji,1,10,2023,0,0,None,21.8,0.0,37071
2023-10-31,Pavagadh,1,10,2023,0,0,None,27.9,0.0,20215
2023-11-01,Somnath,2,11,2023,0,0,None,22.7,2.0,26544
2023-11-01,Dwarka,2,11,2023,0,0,None,22.0,0.0,20882
2023-11-01,Ambaji,2,11,2023,0,0,None,25.6,0.0,38254
2023-11-01,Pavagadh,2,11,2023,0,0,None,23.7,0.0,19784
2023-11-02,Somnath,3,11,2023,0,0,None,24.1,0.0,26188
2023-11-02,Dwarka,3,11,2023,0,0,None,18.2,0.0,22950
2023-11-02,Ambaji,3,11,2023,0,0,None,27.3,0.0,36585
2023-11-02,Pavagadh,3,11,2023,0,0,None,26.2,0.0,18432
2023-11-03,Somnath,4,11,2023,0,0,None,27.3,0.0,24709
2023-11-03,Dwarka,4,11,2023,0,0,None,20.2,0.0,22917
2023-11-03,Ambaji,4,11,2023,0,0,None,18.1,0.0,38382
2023-11-03,Pavagadh,4,11,2023,0,0,None,18.4,0.0,20193
2023-11-04,Somnath,5,11,2023,1,0,None,19.8,0.0,32685
2023-11-04,Dwarka,5,11,2023,1,0,None,26.0,0.0,28711
2023-11-04,Ambaji,5,11,2023,1,0,None,18.4,0.0,46613
2023-11-04,Pavagadh,5,11,2023,1,0,None,22.8,0.0,26626
2023-11-05,Somnath,6,11,2023,1,0,None,26.7,0.0,37431
2023-11-05,Dwarka,6,11,2023,1,0,None,27.5,0.0,31217
2023-11-05,Ambaji,6,11,2023,1,0,None,19.2,0.0,45292
2023-11-05,Pavagadh,6,11,2023,1,0,None,19.3,0.0,28486
2023-11-06,Somnath,0,11,2023,0,0,None,21.0,0.0,25104
2023-11-06,Dwarka,0,11,2023,0,0,None,24.4,0.0,23382
2023-11-06,Ambaji,0,11,2023,0,0,None,24.2,0.0,32619
2023-11-06,Pavagadh,0,11,2023,0,0,None,21.8,0.0,18862
2023-11-07,Somnath,1,11,2023,0,0,None,21.9,0.0,25285
2023-11-07,Dwarka,1,11,2023,0,0,None,21.3,0.0,19886
2023-11-07,Ambaji,1,11,2023,0,0,None,21.7,0.0,35582
2023-11-07,Pavagadh,1,11,2023,0,0,None,24.1,0.0,19348
2023-11-08,Somnath,2,11,2023,0,0,None,27.3,0.0,24060
2023-11-08,Dwarka,2,11,2023,0,0,None,24.4,0.0,21421
2023-11-08,Ambaji,2,11,2023,0,0,None,25.9,0.0,37447
2023-11-08,Pavagadh,2,11,2023,0,0,None,24.3,0.0,18135
2023-11-09,Somnath,3,11,2023,0,0,None,25.5,0.0,24865
2023-11-09,Dwarka,3,11,2023,0,0,None,19.6,0.0,21076
2023-11-09,Ambaji,3,11,2023,0,0,None,22.1,0.0,32275
2023-11-09,Pavagadh,3,11,2023,0,0,None,20.2,0.0,20231
2023-11-10,Somnath,4,11,2023,0,0,Diwali Peak,24.1,0.0,79405
2023-11-10,Dwarka,4,11,2023,0,0,Diwali Peak,27.3,0.0,56997
2023-11-10,Ambaji,4,11,2023,0,0,Diwali Peak,18.3,0.0,96835
2023-11-10,Pavagadh,4,11,2023,0,0,Diwali Peak,19.2,0.0,53509
2023-11-11,Somnath,5,11,2023,1,0,Diwali Peak,27.6,0.0,102006
2023-11-11,Dwarka,5,11,2023,1,0,Diwali Peak,19.9,0.0,74203
2023-11-11,Ambaji,5,11,2023,1,0,Diwali Peak,19.2,0.0,153912
2023-11-11,Pavagadh,5,11,2023,1,0,Diwali Peak,23.7,0.0,79179
2023-11-12,Somnath,6,11,2023,1,0,Diwali Peak,21.9,0.0,120630
2023-11-12,Dwarka,6,11,2023,1,0,Diwali Peak,22.3,0.0,80946
2023-11-12,Ambaji,6,11,2023,1,0,Diwali Peak,22.8,0.0,132855
2023-11-12,Pavagadh,6,11,2023,1,0,Diwali Peak,24.9,0.0,104028
2023-11-13,Somnath,0,11,2023,0,0,Diwali Peak,19.9,0.0,81583
2023-11-13,Dwarka,0,11,2023,0,0,Diwali Peak,26.2,0.0,60632
2023-11-13,Ambaji,0,11,2023,0,0,Diwali Peak,26.1,0.0,109239
2023-11-13,Pavagadh,0,11,2023,0,0,Diwali Peak,24.2,0.0,59529
2023-11-14,Somnath,1,11,2023,0,0,Diwali Peak,24.4,0.0,76716
2023-11-14,Dwarka,1,11,2023,0,0,Diwali Peak,25.3,0.0,58781
2023-11-14,Ambaji,1,11,2023,0,0,Diwali Peak,22.1,0.0,120232
2023-11-14,Pavagadh,1,11,2023,0,0,Diwali Peak,27.7,0.0,58243
2023-11-15,Somnath,2,11,2023,0,0,Diwali Peak,19.4,0.0,85397
2023-11-15,Dwarka,2,11,2023,0,0,Diwali Peak,21.4,0.0,69846
2023-11-15,Ambaji,2,11,2023,0,0,Diwali Peak,20.9,0.0,110445
2023-11-15,Pavagadh,2,11,2023,0,0,Diwali Peak,26.0,0.0,57409
2023-11-16,Somnath,3,11,2023,0,0,None,25.3,0.0,25011
2023-11-16,Dwarka,3,11,2023,0,0,None,25.6,0.0,21836
